id	name	parent_condition_group_id	date_created	date_modified
2127	Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2128	Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2129	Intentional self-poisoning by and exposure to alcohol	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2130	Intentional self-poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2131	Intentional self-poisoning by and exposure to other gases and vapours	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2132	Intentional self-poisoning by and exposure to pesticides	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2133	Intentional self-poisoning by and exposure to other and unspecified chemicals and noxious substances	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2134	Intentional self-harm by hanging, strangulation and suffocation	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2135	Intentional self-harm by drowning and submersion	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2136	Intentional self-harm by handgun discharge	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2137	Intentional self-harm by rifle, shotgun and larger firearm discharge	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2138	Intentional self-harm by other and unspecified firearm discharge	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2139	Intentional self-harm by explosive material	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2140	Intentional self-harm by smoke, fire and flames	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2141	Intentional self-harm by steam, hot vapours and hot objects	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2142	Intentional self-harm by sharp object	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2143	Intentional self-harm by blunt object	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2144	Intentional self-harm by jumping from a high place	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2145	Intentional self-harm by jumping or lying before moving object	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2146	Intentional self-harm by crashing of motor vehicle	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2147	Intentional self-harm by other specified means	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2148	Intentional self-harm by unspecified means	277	2018-02-10 05:15:39	2018-02-10 05:15:39
2149	Assault by drugs, medicaments and biological substances	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2150	Assault by corrosive substance	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2151	Assault by pesticides	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2152	Assault by gases and vapours	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2153	Assault by other specified chemicals and noxious substances	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2154	Assault by unspecified chemical or noxious substance	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2155	Assault by hanging, strangulation and suffocation	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2156	Assault by drowning and submersion	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2157	Assault by handgun discharge	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2158	Assault by rifle, shotgun and larger firearm discharge	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2159	Assault by other and unspecified firearm discharge	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2160	Assault by explosive material	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2161	Assault by smoke, fire and flames	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2162	Assault by steam, hot vapours and hot objects	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2163	Assault by sharp object	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2164	Assault by blunt object	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2165	Assault by pushing from high place	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2166	Assault by pushing or placing victim before moving object	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2167	Assault by crashing of motor vehicle	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2168	Assault by bodily force	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2169	Sexual assault by bodily force	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2170	Neglect and abandonment	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2171	Other maltreatment	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2172	Assault by other specified means	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2173	Assault by unspecified means	278	2018-02-10 05:15:39	2018-02-10 05:15:39
2174	Poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2175	Poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2176	Poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2177	Poisoning by and exposure to other drugs acting on the autonomic nervous system, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2178	Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2179	Poisoning by and exposure to alcohol, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2180	Poisoning by and exposure to organic solvents and halogenated hydrocarbons and their vapours, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2181	Poisoning by and exposure to other gases and vapours, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2182	Poisoning by and exposure to pesticides, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2183	Poisoning by and exposure to other and unspecified chemicals and noxious substances, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2184	Hanging, strangulation and suffocation, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2185	Drowning and submersion, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2186	Handgun discharge, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2187	Rifle, shotgun and larger firearm discharge, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2188	Other and unspecified firearm discharge, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2189	Contact with explosive material, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2190	Exposure to smoke, fire and flames, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2191	Contact with steam, hot vapours and hot objects, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2192	Contact with sharp object, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2193	Contact with blunt object, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2194	Falling, jumping or pushed from a high place, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2195	Falling, lying or running before or into moving object, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2196	Crashing of motor vehicle, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2197	Other specified events, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2198	Unspecified event, undetermined intent	279	2018-02-10 05:15:39	2018-02-10 05:15:39
2199	Legal intervention	280	2018-02-10 05:15:39	2018-02-10 05:15:39
2200	Operations of war	280	2018-02-10 05:15:39	2018-02-10 05:15:39
2201	Systemic antibiotics	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2202	Other systemic anti-infectives and antiparasitics	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2203	Hormones and their synthetic substitutes and antagonists, not elsewhere classified	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2204	Primarily systemic agents	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2205	Agents primarily affecting blood constituents	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2206	Analgesics, antipyretics and anti-inflammatory drugs	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2207	Antiepileptics and antiparkinsonism drugs	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2208	Sedatives, hypnotics and antianxiety drugs	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2209	Anaesthetics and therapeutic gases	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2210	Psychotropic drugs, not elsewhere classified	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2211	Central nervous system stimulants, not elsewhere classified	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2212	Drugs primarily affecting the autonomic nervous system	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2213	Agents primarily affecting the cardiovascular system	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2214	Agents primarily affecting the gastrointestinal system	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2215	Agents primarily affecting water-balance and mineral and uric acid metabolism	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2216	Agents primarily acting on smooth and skeletal muscles and the respiratory system	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2217	Topical agents primarily affecting skin and mucous membrane and ophthalmological, otorhinolaryngological and dental drugs	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2218	Other and unspecified drugs and medicaments	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2219	Bacterial vaccines	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2220	Other and unspecified vaccines and biological substances	282	2018-02-10 05:15:39	2018-02-10 05:15:39
2221	Unintentional cut, puncture, perforation or haemorrhage during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2222	Foreign object accidentally left in body during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2223	Failure of sterile precautions during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2224	Failure in dosage during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2225	Contaminated medical or biological substances	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2226	Other misadventures during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2227	Nonadministration of surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2228	Unspecified misadventure during surgical and medical care	283	2018-02-10 05:15:39	2018-02-10 05:15:39
2229	Anaesthesiology devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2230	Cardiovascular devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2231	Otorhinolaryngological devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2232	Gastroenterology and urology devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2233	General hospital and personal-use devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2234	Neurological devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2235	Obstetric and gynaecological devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2236	Ophthalmic devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2237	Radiological devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2238	Orthopaedic devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2239	Physical medicine devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2240	General- and plastic-surgery devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2241	Other and unspecified medical devices associated with adverse incidents	284	2018-02-10 05:15:39	2018-02-10 05:15:39
2242	Surgical operation and other surgical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	285	2018-02-10 05:15:39	2018-02-10 05:15:39
2243	Other medical procedures as the cause of abnormal reaction of the patient, or of later complication, without mention of misadventure at the time of the procedure	285	2018-02-10 05:15:39	2018-02-10 05:15:39
2244	Sequelae of transport accidents	286	2018-02-10 05:15:39	2018-02-10 05:15:39
2245	Sequelae of other accidents	286	2018-02-10 05:15:39	2018-02-10 05:15:39
2246	Sequelae of intentional self-harm, assault and events of undetermined intent	286	2018-02-10 05:15:39	2018-02-10 05:15:39
2247	Sequelae with surgical and medical care as external cause	286	2018-02-10 05:15:39	2018-02-10 05:15:39
2248	Sequelae of other external causes	286	2018-02-10 05:15:39	2018-02-10 05:15:39
2249	Evidence of alcohol involvement determined by blood alcohol level	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2250	Evidence of alcohol involvement determined by level of intoxication	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2251	Nosocomial condition	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2252	Work-related condition	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2253	Environmental-pollution-related condition	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2254	Lifestyle-related condition	287	2018-02-10 05:15:39	2018-02-10 05:15:39
2255	General examination and investigation of persons without complaint and reported diagnosis	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2256	Other special examinations and investigations of persons without complaint or reported diagnosis	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2257	Examination and encounter for administrative purposes	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2258	Medical observation and evaluation for suspected diseases and conditions	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2259	Examination and observation for other reasons	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2260	Follow-up examination after treatment for malignant neoplasms	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2261	Follow-up examination after treatment for conditions other than malignant neoplasms	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2262	Routine general health check-up of defined subpopulation	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2263	Special screening examination for infectious and parasitic diseases	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2264	Special screening examination for neoplasms	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2265	Special screening examination for other diseases and disorders	288	2018-02-10 05:15:39	2018-02-10 05:15:39
2266	Contact with and exposure to communicable diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2267	Asymptomatic human immunodeficiency virus [HIV] infection status	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2268	Carrier of infectious disease	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2269	Need for immunization against single bacterial diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2270	Need for immunization against certain single viral diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2271	Need for immunization against other single viral diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2272	Need for immunization against other single infectious diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2273	Need for immunization against combinations of infectious diseases	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2274	Immunization not carried out	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2275	Need for other prophylactic measures	289	2018-02-10 05:15:39	2018-02-10 05:15:39
2276	Contraceptive management	290	2018-02-10 05:15:39	2018-02-10 05:15:39
2277	Procreative management	290	2018-02-10 05:15:39	2018-02-10 05:15:39
2278	Pregnancy examination and test	290	2018-02-10 05:15:39	2018-02-10 05:15:39
